experiment,split,mechanism,overlap,score_thr,metric,TP,FP,FN,precision,recall,f1
juniperus_seg_by_size_20260828_072323,field_work,random_ensemble,50,0.25,S-IoU,1607,607,205,72.58355916892502,88.68653421633555,79.83109786388476
juniperus_seg_by_size_20260828_072323,field_work,random_ensemble,75,0.25,IoU,723,1491,1048,32.65582655826558,40.82439299830604,36.28607277289837
juniperus_seg_by_size_20260828_072323,field_work,random_ensemble,75,0.25,S-IoU,1258,956,284,56.82023486901535,81.58236057068741,66.98615548455803
juniperus_seg_by_size_20260828_072323,test,btm_forest_ensemble_uniform,50,0.25,IoU,637,277,53,69.69365426695843,92.31884057971016,79.42643391521197
juniperus_seg_by_size_20260828_072323,test,btm_forest_ensemble_uniform,50,0.25,S-IoU,671,243,22,73.41356673960613,96.82539682539682,83.5096453018046
juniperus_seg_by_size_20260828_072323,test,btm_forest_ensemble_uniform,75,0.25,IoU,509,405,181,55.68927789934355,73.76811594202898,63.46633416458853
juniperus_seg_by_size_20260828_072323,test,btm_forest_ensemble_uniform,75,0.25,S-IoU,594,320,35,64.98905908096279,94.4356120826709,76.99287103046014
juniperus_seg_by_size_20260828_072323,test,btm_forest_ensemble_weighted,50,0.25,IoU,449,18,241,96.1456102783726,65.07246376811594,77.61452031114952
juniperus_seg_by_size_20260828_072323,test,btm_forest_ensemble_weighted,50,0.25,S-IoU,448,19,218,95.93147751605996,67.26726726726727,79.08208296557812
juniperus_seg_by_size_20260828_072323,test,btm_forest_ensemble_weighted,75,0.25,IoU,407,60,283,87.15203426124198,58.98550724637681,70.35436473638721
juniperus_seg_by_size_20260828_072323,test,btm_forest_ensemble_weighted,75,0.25,S-IoU,432,35,225,92.50535331905782,65.75342465753424,76.86832740213524
juniperus_seg_by_size_20260828_072323,test,btm_forest_soup,50,0.25,IoU,616,145,74,80.946123521682,89.27536231884058,84.90696071674708
juniperus_seg_by_size_20260828_072323,test,btm_forest_soup,50,0.25,S-IoU,622,139,32,81.73455978975032,95.10703363914374,87.91519434628977
juniperus_seg_by_size_20260828_072323,test,btm_forest_soup,75,0.25,IoU,535,226,155,70.30223390275953,77.53623188405797,73.74224672639559
juniperus_seg_by_size_20260828_072323,test,btm_forest_soup,75,0.25,S-IoU,579,182,46,76.08409986859395,92.64,83.54978354978357
juniperus_seg_by_size_20260828_072323,test,dense_baseline,50,0.25,IoU,607,186,83,76.54476670870113,87.97101449275362,81.86109238031018
juniperus_seg_by_size_20260828_072323,test,dense_baseline,50,0.25,S-IoU,612,181,41,77.17528373266079,93.72128637059724,84.64730290456431
juniperus_seg_by_size_20260828_072323,test,dense_baseline,75,0.25,IoU,494,299,196,62.29508196721312,71.59420289855073,66.62171274443696
juniperus_seg_by_size_20260828_072323,test,dense_baseline,75,0.25,S-IoU,562,231,52,70.87011349306431,91.53094462540716,79.8862828713575
juniperus_seg_by_size_20260828_072323,test,expert_E_large_solo,50,0.25,IoU,615,144,75,81.02766798418972,89.13043478260869,84.88612836438924
juniperus_seg_by_size_20260828_072323,test,expert_E_large_solo,50,0.25,S-IoU,617,142,33,81.29117259552042,94.92307692307692,87.57984386089426
juniperus_seg_by_size_20260828_072323,test,expert_E_large_solo,75,0.25,IoU,491,268,199,64.69038208168642,71.15942028985506,67.77087646652863
juniperus_seg_by_size_20260828_072323,test,expert_E_large_solo,75,0.25,S-IoU,565,194,55,74.44005270092227,91.12903225806453,81.94343727338651
juniperus_seg_by_size_20260828_072323,test,expert_E_medium_solo,50,0.25,IoU,621,160,69,79.5134443021767,90.0,84.43235893949694
juniperus_seg_by_size_20260828_072323,test,expert_E_medium_solo,50,0.25,S-IoU,622,159,32,79.64148527528809,95.10703363914374,86.68989547038328
juniperus_seg_by_size_20260828_072323,test,expert_E_medium_solo,75,0.25,IoU,504,277,186,64.5326504481434,73.04347826086956,68.52481305234535
juniperus_seg_by_size_20260828_072323,test,expert_E_medium_solo,75,0.25,S-IoU,567,214,52,72.59923175416134,91.59935379644588,81.0
juniperus_seg_by_size_20260828_072323,test,expert_E_small_solo,50,0.25,IoU,604,151,86,80.0,87.53623188405797,83.59861591695503
juniperus_seg_by_size_20260828_072323,test,expert_E_small_solo,50,0.25,S-IoU,612,143,41,81.05960264900662,93.72128637059724,86.93181818181819
juniperus_seg_by_size_20260828_072323,test,expert_E_small_solo,75,0.25,IoU,483,272,207,63.97350993377483,70.0,66.85121107266436
juniperus_seg_by_size_20260828_072323,test,expert_E_small_solo,75,0.25,S-IoU,560,195,55,74.17218543046357,91.05691056910568,81.75182481751825
juniperus_seg_by_size_20260828_072323,test,random_ensemble,50,0.25,IoU,645,390,45,62.31884057971014,93.47826086956522,74.78260869565217
juniperus_seg_by_size_20260828_072323,test,random_ensemble,50,0.25,S-IoU,692,343,14,66.85990338164251,98.0169971671388,79.49454336588168
juniperus_seg_by_size_20260828_072323,test,random_ensemble,75,0.25,IoU,514,521,176,49.66183574879227,74.4927536231884,59.59420289855073
juniperus_seg_by_size_20260828_072323,test,random_ensemble,75,0.25,S-IoU,610,425,26,58.93719806763285,95.9119496855346,73.01017354877318
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_uniform,50,0.25,IoU,1273,587,498,68.44086021505376,71.88029361942405,70.11842467639768
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_uniform,50,0.25,S-IoU,1460,400,304,78.49462365591397,82.76643990929705,80.5739514348786
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_uniform,75,0.25,IoU,708,1152,1063,38.064516129032256,39.97741389045737,38.99752134398237
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_uniform,75,0.25,S-IoU,1147,713,407,61.66666666666667,73.80952380952381,67.19390743995314
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_weighted,50,0.25,IoU,649,49,1122,92.97994269340974,36.64596273291926,52.57189145402997
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_weighted,50,0.25,S-IoU,653,45,1016,93.55300859598854,39.12522468544039,55.17532741867343
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_weighted,75,0.25,IoU,478,220,1293,68.48137535816619,26.990400903444385,38.72012960712839
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_ensemble_weighted,75,0.25,S-IoU,599,99,1050,85.81661891117479,36.32504548211037,51.04388581167447
juniperus_seg_by_size_20260828_151237,field_work,btm_forest_soup,50,0.25,IoU,713,74,1058,90.5972045743329,40.25974025974026,55.746677091477714
